"Name","Status","ExitCode","DesktopInteract","ErrorControl","PathName","ServiceType","StartMode","Caption","Description","InstallDate","CreationClassName","Started","SystemCreationClassName","SystemName","AcceptPause","AcceptStop","DisplayName","ServiceSpecificExitCode","StartName","State","TagId","CheckPoint","DelayedAutoStart","ProcessId","WaitHint","PSComputerName","CimClass","CimInstanceProperties","CimSystemProperties"
"BluetoothUserService_aaa82","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k BthAppGroup -p","Unknown","Manual","BluetoothUserService_aaa82","The Bluetooth user service supports proper functionality of Bluetooth features relevant to each user session.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","BluetoothUserService_aaa82","0",,"Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"CaptureService_aaa82","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalService -p","Unknown","Manual","CaptureService_aaa82","Enables optional screen capture functionality for applications that call the Windows.Graphics.Capture API.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","CaptureService_aaa82","0",,"Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"cbdhsvc_aaa82","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k ClipboardSvcGroup -p","Unknown","Auto","cbdhsvc_aaa82","This user service is used for Clipboard scenarios",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","cbdhsvc_aaa82","0",,"Running","0","0","True","11204","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"CDPUserSvc_aaa82","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","Unknown","Auto","CDPUserSvc_aaa82","This user service is used for Connected Devices Platform scenarios",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","CDPUserSvc_aaa82","0",,"Running","0","0","False","3592","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"CloudBackupRestoreSvc_aaa82","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","Unknown","Manual","CloudBackupRestoreSvc_aaa82","Monitors the system for changes in application and setting states and performs cloud backup and restore operations when required.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","CloudBackupRestoreSvc_aaa82","0",,"Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"ConsentUxUserSvc_aaa82","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k DevicesFlow","Unknown","Manual","ConsentUxUserSvc_aaa82","Allows the system to request user consent to allow apps to access sensitive resources and information such as the device's location",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","ConsentUxUserSvc_aaa82","0",,"Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"CredentialEnrollmentManagerUserSvc_aaa82","OK","1077","False","Normal","C:\WINDOWS\system32\CredentialEnrollmentManager.exe","Unknown","Manual","CredentialEnrollmentManagerUserSvc_aaa82","Credential Enrollment Manager",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","CredentialEnrollmentManagerUserSvc_aaa82","0",,"Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"DeviceAssociationBrokerSvc_aaa82","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k DevicesFlow -p","Unknown","Manual","DeviceAssociationBrokerSvc_aaa82","Enables apps to pair devices",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","DeviceAssociationBrokerSvc_aaa82","0",,"Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"DevicePickerUserSvc_aaa82","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k DevicesFlow","Unknown","Manual","DevicePickerUserSvc_aaa82","This user service is used for managing the Miracast, DLNA, and DIAL UI",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","DevicePickerUserSvc_aaa82","0",,"Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"DevicesFlowUserSvc_aaa82","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k DevicesFlow","Unknown","Manual","DevicesFlowUserSvc_aaa82","Allows ConnectUX and PC Settings to Connect and Pair with WiFi displays and Bluetooth devices.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","DevicesFlowUserSvc_aaa82","0",,"Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"MessagingService_aaa82","OK","1077","False","Ignore","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","Unknown","Manual","MessagingService_aaa82","Service supporting text messaging and related functionality.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","MessagingService_aaa82","0",,"Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"NPSMSvc_aaa82","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalService -p","Unknown","Manual","NPSMSvc_aaa82","This service hosts the Now Playing Session Manager used for Media Scenarios",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","NPSMSvc_aaa82","0",,"Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"OneSyncSvc_aaa82","OK","0","False","Ignore","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","Unknown","Auto","OneSyncSvc_aaa82","This service synchronizes mail, contacts, calendar and various other user data. Mail and other applications dependent on this functionality will not work properly when this service is not running.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","OneSyncSvc_aaa82","0",,"Running","0","0","True","14576","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"P9RdrService_aaa82","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k P9RdrService -p","Unknown","Manual","P9RdrService_aaa82","Enables trigger-starting plan9 file servers.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","P9RdrService_aaa82","0",,"Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"PenService_aaa82","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k PenService","Unknown","Manual","PenService_aaa82","Pen Service",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","PenService_aaa82","0",,"Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"PimIndexMaintenanceSvc_aaa82","OK","1077","False","Ignore","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","Unknown","Manual","PimIndexMaintenanceSvc_aaa82","Indexes contact data for fast contact searching. If you stop or disable this service, contacts might be missing from your search results.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","PimIndexMaintenanceSvc_aaa82","0",,"Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"PrintWorkflowUserSvc_aaa82","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k PrintWorkflow","Unknown","Manual","PrintWorkflowUserSvc_aaa82","Provides support for Print Workflow applications. If you turn off this service, you may not be able to print successfully.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","PrintWorkflowUserSvc_aaa82","0",,"Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"UdkUserSvc_aaa82","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k UdkSvcGroup","Unknown","Manual","UdkUserSvc_aaa82","Shell components service",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","UdkUserSvc_aaa82","0",,"Running","0","0","False","11460","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"UnistoreSvc_aaa82","OK","1077","False","Ignore","C:\WINDOWS\System32\svchost.exe -k UnistackSvcGroup","Unknown","Manual","UnistoreSvc_aaa82","Handles storage of structured user data, including contact info, calendars, messages, and other content. If you stop or disable this service, apps that use this data might not work correctly.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","UnistoreSvc_aaa82","0",,"Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"UserDataSvc_aaa82","OK","1077","False","Ignore","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","Unknown","Manual","UserDataSvc_aaa82","Provides apps access to structured user data, including contact info, calendars, messages, and other content. If you stop or disable this service, apps that use this data might not work correctly.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","UserDataSvc_aaa82","0",,"Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"webthreatdefusersvc_aaa82","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Unknown","Auto","webthreatdefusersvc_aaa82","Web Threat Defense User Service helps protect your computer by warning the user when unauthorized entities attempt to gain access to their credentials",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","True","True","webthreatdefusersvc_aaa82","0",,"Running","0","0","False","6336","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"WpnUserService_aaa82","OK","0","False","Ignore","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","Unknown","Auto","WpnUserService_aaa82","This service hosts Windows notification platform which provides support for local and push notifications. Supported notifications are tile, toast and raw.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","WpnUserService_aaa82","0",,"Running","0","0","False","6224","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"GoogleUpdaterService134.0.6985.0","OK","0","False","Normal","""C:\Program Files (x86)\Google\GoogleUpdater\134.0.6985.0\updater.exe"" --system --windows-service --service=update","Own Process","Auto","Google Updater Service (GoogleUpdaterService134.0.6985.0)","Keeps your Google software up to date. If this service is disabled or stopped, your Google software will not be kept up to date, meaning security vulnerabilities that may arise cannot be fixed and features may not work. This service uninstalls itself when there is no Google software using it.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Google Updater Service (GoogleUpdaterService134.0.6985.0)","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
